Quantify Compound Summary Report 

Printed Wed Feb 02 11:08:47 2022

Compound 1:  13C-caffeine

	#	Name	Sample Text	RT	Area
123	123	TQS3_210129_123	20200816_S_4-LC	7.80	492256
124	124	TQS3_210129_124	20200816_S_5-LC	7.80	498582
125	125	TQS3_210129_125	20190315_S_1_2-B	7.80	179014
126	126	TQS3_210129_126	20190606_S_1_2-B	7.79	258100
127	127	TQS3_210129_127	20200924_S_1_9-B	7.79	161170
128	128	TQS3_210129_128	20201008_S_1_12-LC	7.79	291734
129	129	TQS3_210129_129	20201023_S_1_2-LC	7.78	247522
130	130	TQS3_210129_130	Blank	7.77	222
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	7.78	1166347
132	132	TQS3_210129_132	Blank	7.79	881
133	133	TQS3_210129_133	20201023_S_3-LC	7.78	227577
134	134	TQS3_210129_134	20201023_S_4-LC	7.78	272845
135	135	TQS3_210129_135	20201023_S_5-LC	7.78	269284
136	136	TQS3_210129_136	20201023_S_6-LC	7.78	241342
137	137	TQS3_210129_137	20201023_S_7-LC	7.78	246724
138	138	TQS3_210129_138	20201023_S_8-LC	7.78	263796
139	139	TQS3_210129_139	Blank	7.78	513
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	7.78	1210847
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	7.79	540992
142	142	TQS3_210129_142	Blank	7.79	708
143	143	TQS3_210129_143	20201008_W_1_12-LC	7.77	470
144	144	TQS3_210129_144	20201023_W_1_2-LC	7.80	1336
145	145	TQS3_210129_145	20201023_W_3-LC	7.80	576
146	146	TQS3_210129_146	20201023_W_4-LC	7.78	662
147	147	TQS3_210129_147	20201023_W_5-LC	7.78	729
148	148	TQS3_210129_148	20201023_W_6-LC	7.79	682
149	149	TQS3_210129_149	20201023_W_7-LC	7.77	295
150	150	TQS3_210129_150	20201023_W_8-LC	7.77	941
151	151	TQS3_210129_151	20201023_W_9_12-LC	7.78	676
152	152	TQS3_210129_152	Blank	7.77	341
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	7.78	541910
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	7.78	1192340
155	155	TQS3_210129_155	Blank	7.78	1247
156	156	TQS3_210129_156	Std 0 ng/mL	7.78	709
157	157	TQS3_210129_157	Std 1.25 ng/mL	7.78	219448
158	158	TQS3_210129_158	Std 3.125 ng/mL	7.78	551486
159	159	TQS3_210129_159	Std 6.25 ng/mL	7.79	1038662
160	160	TQS3_210129_160	Std 12.5 ng/mL	7.78	2077237
161	161	TQS3_210129_161	Std 50 ng/mL	7.78	7417676
162	162	TQS3_210129_162	Blank	7.78	4588

Compound 29:  Isopyrazam

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	7.77	265
2	2	TQS3_210129_002	Std 0 ng/mL	7.83	99
3	3	TQS3_210129_003	Std 1.25 ng/mL	7.75	267931
4	4	TQS3_210129_004	Std 3.125 ng/mL	7.83	719429
5	5	TQS3_210129_005	Std 6.25 ng/mL	7.81	1396748
6	6	TQS3_210129_006	Std 12.5 ng/mL	7.81	2779799
7	7	TQS3_210129_007	Std 50 ng/mL	7.81	8716787
8	8	TQS3_210129_008	Blank	7.81	1701
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	7.82	1537017
10	10	TQS3_210129_010	Blank	7.78	73
11	11	TQS3_210129_011	XY-blank-IS	7.79	623
12	12	TQS3_210129_012	XY-blank-IS-std_mix	7.81	2497038
13	13	TQS3_210129_013	LC-RS-QC1 standard	7.81	2296615
14	14	TQS3_210129_014	LC-RS-QC2	7.81	2372077
15	15	TQS3_210129_015	LC-W-QC1 standard	7.81	2565854
16	16	TQS3_210129_016	Blank	7.81	786
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	7.81	1593013
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	7.81	760261
19	19	TQS3_210129_019	Blank	7.80	307
20	20	TQS3_210129_020	20190528_W_1-LC	7.81	13741
21	21	TQS3_210129_021	20190528_W_2-LC	7.81	14400
22	22	TQS3_210129_022	20190528_W_3-LC	7.81	14244
23	23	TQS3_210129_023	20190528_W_4-LC	7.81	14469
24	24	TQS3_210129_024	20190528_W_5-LC	7.81	11789
25	25	TQS3_210129_025	20190528_W_6-LC	7.81	15504
26	26	TQS3_210129_026	20190528_W_7-LC	7.82	10522
27	27	TQS3_210129_027	20190528_W_8_12-LC	7.81	18577
28	28	TQS3_210129_028	20190818_W_1-LC	7.81	8614
29	29	TQS3_210129_029	20190818_W_2-LC	7.81	8146
30	30	TQS3_210129_030	Blank	7.80	131
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	7.81	740199
32	32	TQS3_210129_032	Blank	7.80	234
33	33	TQS3_210129_033	20190818_W_3-LC	7.82	11787
34	34	TQS3_210129_034	20190818_W_4-LC	7.81	11030
35	35	TQS3_210129_035	20190818_W_5-LC	7.81	6538
36	36	TQS3_210129_036	20190818_W_6-LC	7.81	10335
37	37	TQS3_210129_037	20190818_W_7-LC	7.81	5048
38	38	TQS3_210129_038	20190818_W_8_9-LC	7.82	8061
39	39	TQS3_210129_039	20190818_W_10_12-LC	7.81	8978
40	40	TQS3_210129_040	20200617_W_1_4-LC	7.81	5494
41	41	TQS3_210129_041	20200617_W_5-LC	7.81	11282
42	42	TQS3_210129_042	20200617_W_6-LC	7.81	11269
43	43	TQS3_210129_043	Blank	7.83	292
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	7.81	775725
45	45	TQS3_210129_045	Blank	7.81	549
46	46	TQS3_210129_046	20200617_W_7-LC	7.81	13489
47	47	TQS3_210129_047	20200617_W_8_9-LC	7.80	9789
48	48	TQS3_210129_048	20200617_W_10_12-LC	7.81	7011
49	49	TQS3_210129_049	20200813_W_1_2-LC	7.81	1899
50	50	TQS3_210129_050	20200813_W_3-LC	7.80	7016
51	51	TQS3_210129_051	20200813_W_4-LC	7.81	5429
52	52	TQS3_210129_052	20200813_W_5-LC	7.81	7431
53	53	TQS3_210129_053	20200813_W_6-LC	7.81	5366
54	54	TQS3_210129_054	20200813_W_7-LC	7.81	8203
55	55	TQS3_210129_055	20200813_W_8_12-LC	7.81	3559
56	56	TQS3_210129_056	Blank	7.79	167
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	7.81	783267
58	58	TQS3_210129_058	Blank	7.81	566
59	59	TQS3_210129_059	20200816_W_1-LC	7.81	9205
60	60	TQS3_210129_060	20200816_W_2-LC	7.81	9663
61	61	TQS3_210129_061	20200816_W_3-LC	7.81	10615
62	62	TQS3_210129_062	20200816_W_4-LC	7.81	12551
63	63	TQS3_210129_063	20200816_W_5-LC	7.81	32535
64	64	TQS3_210129_064	20200701_W_1_12-LC	7.81	5285
65	65	TQS3_210129_065	20200812_W_1_12-LC	7.82	3390
66	66	TQS3_210129_066	20200831_W_1_12-LC	7.82	5176
67	67	TQS3_210129_067	20200924_W_1_9-LC	7.81	1932
68	68	TQS3_210129_068	20200928_W_1_12-LC	7.81	2035
69	69	TQS3_210129_069	Blank	7.81	131
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	7.81	804004
71	71	TQS3_210129_071	Blank	7.81	313
72	72	TQS3_210129_072	Std 0 ng/mL	7.78	48
73	73	TQS3_210129_073	Std 1.25 ng/mL	7.81	302182
74	74	TQS3_210129_074	Std 3.125 ng/mL	7.82	795182
75	75	TQS3_210129_075	Std 6.25 ng/mL	7.82	1496674
76	76	TQS3_210129_076	Std 12.5 ng/mL	7.82	2981833
77	77	TQS3_210129_077	Std 50 ng/mL	7.81	8848538
78	78	TQS3_210129_078	Blank	7.81	3130
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	7.82	1716882
80	80	TQS3_210129_080	Blank	7.81	837
81	81	TQS3_210129_081	20190528_S_1-LC	7.81	1007508
82	82	TQS3_210129_082	20190528_S_2-LC	7.82	862764
83	83	TQS3_210129_083	20190528_S_3-LC	7.81	871525
84	84	TQS3_210129_084	20190528_S_4-LC	7.81	1259316
85	85	TQS3_210129_085	20190528_S_5-LC	7.81	961012
86	86	TQS3_210129_086	20190528_S_6-LC	7.81	973763
87	87	TQS3_210129_087	20190528_S_7-LC	7.81	997773
88	88	TQS3_210129_088	20190528_S_8_12-LC	7.81	1111883
89	89	TQS3_210129_089	20190818_S_1-LC	7.81	680439
90	90	TQS3_210129_090	20190818_S_2-LC	7.81	471429
91	91	TQS3_210129_091	Blank	7.82	383
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	7.81	1690006
93	93	TQS3_210129_093	Blank	7.78	142
94	94	TQS3_210129_094	20190818_S_3-LC	7.81	712770
95	95	TQS3_210129_095	20190818_S_4-LC	7.81	659371
96	96	TQS3_210129_096	20190818_S_5-LC	7.80	714902
97	97	TQS3_210129_097	20190818_S_6-LC	7.81	607266
98	98	TQS3_210129_098	20190818_S_7-LC	7.81	824859
99	99	TQS3_210129_099	20190818_S_8_9-LC	7.81	587397
100	100	TQS3_210129_100	20190818_S_10_12-LC	7.81	678273
101	101	TQS3_210129_101	20200617_S_1_4-LC	7.80	1012328
102	102	TQS3_210129_102	20200617_S_5-LC	7.80	1687647
103	103	TQS3_210129_103	20200617_S_6-LC	7.81	1339454
104	104	TQS3_210129_104	Blank	7.82	469
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	7.81	1593769
106	106	TQS3_210129_106	Blank	7.80	422
107	107	TQS3_210129_107	20200617_S_7-LC	7.80	297751
108	108	TQS3_210129_108	20200617_S_8_9-LC	7.81	1177825
109	109	TQS3_210129_109	20200617_S_10_12-LC	7.81	985584
110	110	TQS3_210129_110	20200813_S_1_2-LC	7.81	229633
111	111	TQS3_210129_111	20200813_S_3-LC	7.81	691657
112	112	TQS3_210129_112	20200813_S_4-LC	7.81	844324
113	113	TQS3_210129_113	20200813_S_5-LC	7.82	704621
114	114	TQS3_210129_114	20200813_S_6-LC	7.81	863953
115	115	TQS3_210129_115	20200813_S_7-LC	7.81	734281
116	116	TQS3_210129_116	20200813_S_8_12-LC	7.81	567326
117	117	TQS3_210129_117	Blank	7.81	218
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	7.81	1633145
119	119	TQS3_210129_119	Blank	7.80	345
120	120	TQS3_210129_120	20200816_S_1-LC	7.82	476474
121	121	TQS3_210129_121	20200816_S_2-LC	7.82	440859
122	122	TQS3_210129_122	20200816_S_3-LC	7.82	761741
123	123	TQS3_210129_123	20200816_S_4-LC	7.82	789390
124	124	TQS3_210129_124	20200816_S_5-LC	7.82	2064559
125	125	TQS3_210129_125	20190315_S_1_2-B	7.82	80040
126	126	TQS3_210129_126	20190606_S_1_2-B	7.82	100987
127	127	TQS3_210129_127	20200924_S_1_9-B	7.82	1230139
128	128	TQS3_210129_128	20201008_S_1_12-LC	7.81	607849
129	129	TQS3_210129_129	20201023_S_1_2-LC	7.81	407728
130	130	TQS3_210129_130	Blank	7.81	217
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	7.81	1657596
132	132	TQS3_210129_132	Blank	7.80	435
133	133	TQS3_210129_133	20201023_S_3-LC	7.81	615082
134	134	TQS3_210129_134	20201023_S_4-LC	7.81	756853
135	135	TQS3_210129_135	20201023_S_5-LC	7.81	779445
136	136	TQS3_210129_136	20201023_S_6-LC	7.81	696288
137	137	TQS3_210129_137	20201023_S_7-LC	7.80	686907
138	138	TQS3_210129_138	20201023_S_8-LC	7.81	680425
139	139	TQS3_210129_139	Blank	7.80	472
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	7.81	1735836
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	7.81	788973
142	142	TQS3_210129_142	Blank	7.83	130
143	143	TQS3_210129_143	20201008_W_1_12-LC	7.81	3860
144	144	TQS3_210129_144	20201023_W_1_2-LC	7.81	1924
145	145	TQS3_210129_145	20201023_W_3-LC	7.81	3336
146	146	TQS3_210129_146	20201023_W_4-LC	7.81	3332
147	147	TQS3_210129_147	20201023_W_5-LC	7.81	6574
148	148	TQS3_210129_148	20201023_W_6-LC	7.81	4226
149	149	TQS3_210129_149	20201023_W_7-LC	7.81	5074
150	150	TQS3_210129_150	20201023_W_8-LC	7.81	5261
151	151	TQS3_210129_151	20201023_W_9_12-LC	7.81	3928
152	152	TQS3_210129_152	Blank	7.78	383
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	7.81	794087
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	7.81	1700604
155	155	TQS3_210129_155	Blank	7.80	453
156	156	TQS3_210129_156	Std 0 ng/mL	7.79	934
157	157	TQS3_210129_157	Std 1.25 ng/mL	7.81	328452
158	158	TQS3_210129_158	Std 3.125 ng/mL	7.81	830176
159	159	TQS3_210129_159	Std 6.25 ng/mL	7.81	1569356
160	160	TQS3_210129_160	Std 12.5 ng/mL	7.81	3107225
161	161	TQS3_210129_161	Std 50 ng/mL	7.81	8917816
162	162	TQS3_210129_162	Blank	7.81	2714

Compound 30:  Prosulfocarb

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	8.00	79784
2	2	TQS3_210129_002	Std 0 ng/mL	8.00	83331
3	3	TQS3_210129_003	Std 1.25 ng/mL	8.00	689631
4	4	TQS3_210129_004	Std 3.125 ng/mL	8.08	1705336
5	5	TQS3_210129_005	Std 6.25 ng/mL	8.07	3217709
6	6	TQS3_210129_006	Std 12.5 ng/mL	8.07	6189142
7	7	TQS3_210129_007	Std 50 ng/mL	8.06	10246091
8	8	TQS3_210129_008	Blank	8.07	98999
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	8.07	3510167
10	10	TQS3_210129_010	Blank	8.07	91829
11	11	TQS3_210129_011	XY-blank-IS	8.07	95043
12	12	TQS3_210129_012	XY-blank-IS-std_mix	8.07	5318626
13	13	TQS3_210129_013	LC-RS-QC1 standard	8.06	4479516
14	14	TQS3_210129_014	LC-RS-QC2	8.07	7557917
15	15	TQS3_210129_015	LC-W-QC1 standard	8.07	5776750
16	16	TQS3_210129_016	Blank	8.07	88458
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	8.06	3569197
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	8.06	1830067
19	19	TQS3_210129_019	Blank	8.06	92119
20	20	TQS3_210129_020	20190528_W_1-LC	8.07	83753
21	21	TQS3_210129_021	20190528_W_2-LC	8.06	85354
22	22	TQS3_210129_022	20190528_W_3-LC	8.06	92733
23	23	TQS3_210129_023	20190528_W_4-LC	8.06	90057
24	24	TQS3_210129_024	20190528_W_5-LC	8.07	86003
25	25	TQS3_210129_025	20190528_W_6-LC	8.07	85567
26	26	TQS3_210129_026	20190528_W_7-LC	8.07	85518
27	27	TQS3_210129_027	20190528_W_8_12-LC	8.07	100844
28	28	TQS3_210129_028	20190818_W_1-LC	8.07	80354
29	29	TQS3_210129_029	20190818_W_2-LC	8.06	83733
30	30	TQS3_210129_030	Blank	8.06	86688
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	8.06	1805487
32	32	TQS3_210129_032	Blank	8.07	94435
33	33	TQS3_210129_033	20190818_W_3-LC	8.07	87770
34	34	TQS3_210129_034	20190818_W_4-LC	8.07	82976
35	35	TQS3_210129_035	20190818_W_5-LC	8.07	82985
36	36	TQS3_210129_036	20190818_W_6-LC	8.07	85490
37	37	TQS3_210129_037	20190818_W_7-LC	8.07	83601
38	38	TQS3_210129_038	20190818_W_8_9-LC	8.07	92402
39	39	TQS3_210129_039	20190818_W_10_12-LC	8.07	88350
40	40	TQS3_210129_040	20200617_W_1_4-LC	8.06	136794
41	41	TQS3_210129_041	20200617_W_5-LC	8.07	170791
42	42	TQS3_210129_042	20200617_W_6-LC	8.06	187046
43	43	TQS3_210129_043	Blank	8.07	97803
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	8.07	1809613
45	45	TQS3_210129_045	Blank	8.07	95067
46	46	TQS3_210129_046	20200617_W_7-LC	8.06	177250
47	47	TQS3_210129_047	20200617_W_8_9-LC	8.06	162279
48	48	TQS3_210129_048	20200617_W_10_12-LC	8.06	131294
49	49	TQS3_210129_049	20200813_W_1_2-LC	8.06	89166
50	50	TQS3_210129_050	20200813_W_3-LC	8.06	90528
51	51	TQS3_210129_051	20200813_W_4-LC	8.06	89303
52	52	TQS3_210129_052	20200813_W_5-LC	8.06	88168
53	53	TQS3_210129_053	20200813_W_6-LC	8.06	94839
54	54	TQS3_210129_054	20200813_W_7-LC	8.06	87279
55	55	TQS3_210129_055	20200813_W_8_12-LC	8.06	87084
56	56	TQS3_210129_056	Blank	8.06	91899
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	8.06	1848005
58	58	TQS3_210129_058	Blank	8.06	93005
59	59	TQS3_210129_059	20200816_W_1-LC	8.06	96525
60	60	TQS3_210129_060	20200816_W_2-LC	8.06	104865
61	61	TQS3_210129_061	20200816_W_3-LC	8.06	92968
62	62	TQS3_210129_062	20200816_W_4-LC	8.06	101508
63	63	TQS3_210129_063	20200816_W_5-LC	8.05	92113
64	64	TQS3_210129_064	20200701_W_1_12-LC	8.06	88510
65	65	TQS3_210129_065	20200812_W_1_12-LC	8.07	92026
66	66	TQS3_210129_066	20200831_W_1_12-LC	8.07	86943
67	67	TQS3_210129_067	20200924_W_1_9-LC	8.06	86430
68	68	TQS3_210129_068	20200928_W_1_12-LC	8.06	87100
69	69	TQS3_210129_069	Blank	8.07	95371
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	8.06	1834950
71	71	TQS3_210129_071	Blank	8.06	98754
72	72	TQS3_210129_072	Std 0 ng/mL	8.07	87854
73	73	TQS3_210129_073	Std 1.25 ng/mL	8.06	747753
74	74	TQS3_210129_074	Std 3.125 ng/mL	8.07	1844514
75	75	TQS3_210129_075	Std 6.25 ng/mL	8.07	3425995
76	76	TQS3_210129_076	Std 12.5 ng/mL	8.07	6362696
77	77	TQS3_210129_077	Std 50 ng/mL	8.06	10159123
78	78	TQS3_210129_078	Blank	8.08	106758
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	8.07	4190536
80	80	TQS3_210129_080	Blank	8.07	101646
81	81	TQS3_210129_081	20190528_S_1-LC	8.04	12292004
82	82	TQS3_210129_082	20190528_S_2-LC	8.06	10993392
83	83	TQS3_210129_083	20190528_S_3-LC	8.05	10960222
84	84	TQS3_210129_084	20190528_S_4-LC	8.05	11855608
85	85	TQS3_210129_085	20190528_S_5-LC	8.05	11143908
86	86	TQS3_210129_086	20190528_S_6-LC	8.04	11078317
87	87	TQS3_210129_087	20190528_S_7-LC	8.04	10990989
88	88	TQS3_210129_088	20190528_S_8_12-LC	8.04	11379550
89	89	TQS3_210129_089	20190818_S_1-LC	8.06	849992
90	90	TQS3_210129_090	20190818_S_2-LC	8.05	794643
91	91	TQS3_210129_091	Blank	8.06	97110
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	8.06	4087561
93	93	TQS3_210129_093	Blank	8.06	101223
94	94	TQS3_210129_094	20190818_S_3-LC	8.06	845950
95	95	TQS3_210129_095	20190818_S_4-LC	8.05	995104
96	96	TQS3_210129_096	20190818_S_5-LC	8.05	1293218
97	97	TQS3_210129_097	20190818_S_6-LC	8.06	1333447
98	98	TQS3_210129_098	20190818_S_7-LC	8.05	1964465
99	99	TQS3_210129_099	20190818_S_8_9-LC	8.06	1902853
100	100	TQS3_210129_100	20190818_S_10_12-LC	8.05	1960762
101	101	TQS3_210129_101	20200617_S_1_4-LC	8.03	12061726
102	102	TQS3_210129_102	20200617_S_5-LC	8.03	13953442
103	103	TQS3_210129_103	20200617_S_6-LC	8.04	13567037
104	104	TQS3_210129_104	Blank	8.06	159053
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	8.06	3923212
106	106	TQS3_210129_106	Blank	8.06	103868
107	107	TQS3_210129_107	20200617_S_7-LC	8.05	9293125
108	108	TQS3_210129_108	20200617_S_8_9-LC	8.03	12852305
109	109	TQS3_210129_109	20200617_S_10_12-LC	8.04	12431863
110	110	TQS3_210129_110	20200813_S_1_2-LC	8.06	1503091
111	111	TQS3_210129_111	20200813_S_3-LC	8.06	5479464
112	112	TQS3_210129_112	20200813_S_4-LC	8.06	6521578
113	113	TQS3_210129_113	20200813_S_5-LC	8.07	5268819
114	114	TQS3_210129_114	20200813_S_6-LC	8.06	6552058
115	115	TQS3_210129_115	20200813_S_7-LC	8.06	5692322
116	116	TQS3_210129_116	20200813_S_8_12-LC	8.05	4161183
117	117	TQS3_210129_117	Blank	8.06	93848
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	8.06	3978307
119	119	TQS3_210129_119	Blank	8.06	89053
120	120	TQS3_210129_120	20200816_S_1-LC	8.07	4127996
121	121	TQS3_210129_121	20200816_S_2-LC	8.07	4156762
122	122	TQS3_210129_122	20200816_S_3-LC	8.07	5760334
123	123	TQS3_210129_123	20200816_S_4-LC	8.07	5634728
124	124	TQS3_210129_124	20200816_S_5-LC	8.07	4865155
125	125	TQS3_210129_125	20190315_S_1_2-B	8.07	174865
126	126	TQS3_210129_126	20190606_S_1_2-B	8.07	1196857
127	127	TQS3_210129_127	20200924_S_1_9-B	8.07	7320113
128	128	TQS3_210129_128	20201008_S_1_12-LC	8.07	1858724
129	129	TQS3_210129_129	20201023_S_1_2-LC	8.06	1742655
130	130	TQS3_210129_130	Blank	8.06	98160
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	8.06	4030026
132	132	TQS3_210129_132	Blank	8.06	100571
133	133	TQS3_210129_133	20201023_S_3-LC	8.06	1642952
134	134	TQS3_210129_134	20201023_S_4-LC	8.06	1911091
135	135	TQS3_210129_135	20201023_S_5-LC	8.06	2054703
136	136	TQS3_210129_136	20201023_S_6-LC	8.06	1937594
137	137	TQS3_210129_137	20201023_S_7-LC	8.05	1970535
138	138	TQS3_210129_138	20201023_S_8-LC	8.06	1947185
139	139	TQS3_210129_139	Blank	8.05	98425
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	8.06	4220635
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	8.06	1811669
142	142	TQS3_210129_142	Blank	8.07	92964
143	143	TQS3_210129_143	20201008_W_1_12-LC	8.06	92813
144	144	TQS3_210129_144	20201023_W_1_2-LC	8.06	85229
145	145	TQS3_210129_145	20201023_W_3-LC	8.06	84933
146	146	TQS3_210129_146	20201023_W_4-LC	8.06	87289
147	147	TQS3_210129_147	20201023_W_5-LC	8.06	88853
148	148	TQS3_210129_148	20201023_W_6-LC	8.06	87359
149	149	TQS3_210129_149	20201023_W_7-LC	8.06	93079
150	150	TQS3_210129_150	20201023_W_8-LC	8.06	86479
151	151	TQS3_210129_151	20201023_W_9_12-LC	8.06	84886
152	152	TQS3_210129_152	Blank	8.06	90318
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	8.06	1779095
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	8.06	4110540
155	155	TQS3_210129_155	Blank	8.06	101009
156	156	TQS3_210129_156	Std 0 ng/mL	8.06	86165
157	157	TQS3_210129_157	Std 1.25 ng/mL	8.06	769565
158	158	TQS3_210129_158	Std 3.125 ng/mL	8.06	1828894
159	159	TQS3_210129_159	Std 6.25 ng/mL	8.06	3437462
160	160	TQS3_210129_160	Std 12.5 ng/mL	8.06	6433097
161	161	TQS3_210129_161	Std 50 ng/mL	8.05	10304523
162	162	TQS3_210129_162	Blank	8.07	103622

Compound 31:  Pendimethalin

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	9.36	11340
2	2	TQS3_210129_002	Std 0 ng/mL	9.36	37734
3	3	TQS3_210129_003	Std 1.25 ng/mL	9.36	39785
4	4	TQS3_210129_004	Std 3.125 ng/mL	9.43	42993
5	5	TQS3_210129_005	Std 6.25 ng/mL	9.42	47670
6	6	TQS3_210129_006	Std 12.5 ng/mL	9.42	47605
7	7	TQS3_210129_007	Std 50 ng/mL	9.42	79116
8	8	TQS3_210129_008	Blank	9.42	11569
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	9.42	137114
10	10	TQS3_210129_010	Blank	9.42	9949
11	11	TQS3_210129_011	XY-blank-IS	9.42	155685
12	12	TQS3_210129_012	XY-blank-IS-std_mix	9.42	238191
13	13	TQS3_210129_013	LC-RS-QC1 standard	9.42	105865
14	14	TQS3_210129_014	LC-RS-QC2	9.42	105086
15	15	TQS3_210129_015	LC-W-QC1 standard	9.42	58461
16	16	TQS3_210129_016	Blank	9.42	12180
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	9.41	137916
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	9.41	44690
19	19	TQS3_210129_019	Blank	9.41	13048
20	20	TQS3_210129_020	20190528_W_1-LC	9.42	52954
21	21	TQS3_210129_021	20190528_W_2-LC	9.41	53690
22	22	TQS3_210129_022	20190528_W_3-LC	9.42	50046
23	23	TQS3_210129_023	20190528_W_4-LC	9.41	52311
24	24	TQS3_210129_024	20190528_W_5-LC	9.42	56078
25	25	TQS3_210129_025	20190528_W_6-LC	9.42	54348
26	26	TQS3_210129_026	20190528_W_7-LC	9.42	51669
27	27	TQS3_210129_027	20190528_W_8_12-LC	9.42	53709
28	28	TQS3_210129_028	20190818_W_1-LC	9.42	50338
29	29	TQS3_210129_029	20190818_W_2-LC	9.42	60108
30	30	TQS3_210129_030	Blank	9.42	10591
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	9.42	44107
32	32	TQS3_210129_032	Blank	9.42	12145
33	33	TQS3_210129_033	20190818_W_3-LC	9.42	43061
34	34	TQS3_210129_034	20190818_W_4-LC	9.42	55664
35	35	TQS3_210129_035	20190818_W_5-LC	9.42	55630
36	36	TQS3_210129_036	20190818_W_6-LC	9.42	49154
37	37	TQS3_210129_037	20190818_W_7-LC	9.42	54454
38	38	TQS3_210129_038	20190818_W_8_9-LC	9.42	56622
39	39	TQS3_210129_039	20190818_W_10_12-LC	9.42	50043
40	40	TQS3_210129_040	20200617_W_1_4-LC	9.42	53762
41	41	TQS3_210129_041	20200617_W_5-LC	9.42	53180
42	42	TQS3_210129_042	20200617_W_6-LC	9.42	49672
43	43	TQS3_210129_043	Blank	9.42	12422
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	9.42	44960
45	45	TQS3_210129_045	Blank	9.42	12226
46	46	TQS3_210129_046	20200617_W_7-LC	9.41	54544
47	47	TQS3_210129_047	20200617_W_8_9-LC	9.41	53322
48	48	TQS3_210129_048	20200617_W_10_12-LC	9.41	54701
49	49	TQS3_210129_049	20200813_W_1_2-LC	9.41	56158
50	50	TQS3_210129_050	20200813_W_3-LC	9.41	55249
51	51	TQS3_210129_051	20200813_W_4-LC	9.41	54157
52	52	TQS3_210129_052	20200813_W_5-LC	9.42	57740
53	53	TQS3_210129_053	20200813_W_6-LC	9.41	54072
54	54	TQS3_210129_054	20200813_W_7-LC	9.41	56194
55	55	TQS3_210129_055	20200813_W_8_12-LC	9.41	53319
56	56	TQS3_210129_056	Blank	9.42	10320
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	9.41	46252
58	58	TQS3_210129_058	Blank	9.41	11644
59	59	TQS3_210129_059	20200816_W_1-LC	9.41	52852
60	60	TQS3_210129_060	20200816_W_2-LC	9.41	56633
61	61	TQS3_210129_061	20200816_W_3-LC	9.41	57015
62	62	TQS3_210129_062	20200816_W_4-LC	9.41	58566
63	63	TQS3_210129_063	20200816_W_5-LC	9.41	54094
64	64	TQS3_210129_064	20200701_W_1_12-LC	9.41	63057
65	65	TQS3_210129_065	20200812_W_1_12-LC	9.42	59933
66	66	TQS3_210129_066	20200831_W_1_12-LC	9.42	55201
67	67	TQS3_210129_067	20200924_W_1_9-LC	9.42	61265
68	68	TQS3_210129_068	20200928_W_1_12-LC	9.41	63684
